timestamp,bvp
1689044718.0477743,44
1689044718.0977788,40
1689044718.1477754,40
1689044718.1977751,40
1689044718.2477741,38
1689044718.2977788,33
1689044718.3477788,27
1689044718.3977785,22
1689044718.4477744,18
1689044718.4977744,16
1689044718.5477781,14
1689044718.5977774,12
1689044718.647778,13
1689044718.6977735,28
1689044718.7477784,53
1689044718.797774,59
1689044718.8477738,53
1689044718.8977737,44
1689044718.9477775,38
1689044718.9977741,36
1689044719.0617733,35
1689044719.1117737,33
1689044719.1617768,29
1689044719.2117732,26
1689044719.261777,23
1689044719.3117733,22
1689044719.361773,21
1689044719.411772,21
1689044719.4617717,29
1689044719.5117767,50
1689044719.5617735,65
1689044719.6117744,64
1689044719.6617727,55
1689044719.7113113,47
1689044719.7616866,43
1689044719.811687,41
1689044719.8616855,40
1689044719.91169,37
1689044719.9616902,32
1689044719.9976912,28
1689044720.0446858,27
1689044720.0946863,25
1689044720.144686,24
1689044720.1946855,25
1689044720.2446895,37
1689044720.295686,59
1689044720.3446894,70
1689044720.3946853,67
1689044720.445685,59
1689044720.4956844,53
1689044720.5456889,49
1689044720.5956848,47
1689044720.6456902,43
1689044720.6956913,40
1689044720.7456908,37
1689044720.7952497,35
1689044720.8452463,35
1689044720.895246,35
1689044720.9452507,36
1689044720.9952497,48
1689044721.0292451,67
1689044721.0782516,72
1689044721.128246,68
1689044721.178244,62
1689044721.2332513,57
1689044721.2832453,54
1689044721.3332438,52
1689044721.3832462,49
1689044721.433245,43
1689044721.4832463,39
1689044721.5332446,35
1689044721.5832443,32
1689044721.633248,31
1689044721.6852443,31
1689044721.7332444,40
1689044721.784248,56
1689044721.8342483,62
1689044721.8842444,58
1689044721.9342477,53
1689044721.9842427,49
1689044722.0172434,48
1689044722.0672438,48
1689044722.1172433,46
1689044722.1672437,43
1689044722.2252433,40
1689044722.2752507,37
1689044722.3252423,35
1689044722.3752468,33
1689044722.425247,33
1689044722.4752438,32
1689044722.5252428,39
1689044722.5752494,52
1689044722.6252432,57
1689044722.6752462,68
1689044722.7252429,58
1689044722.775243,52
1689044722.825246,50
1689044722.8752434,49
1689044722.925246,45
1689044722.9752414,39
1689044723.009246,32
1689044723.059243,30
1689044723.1092422,24
1689044723.1592429,20
1689044723.2092457,17
1689044723.2592456,15
1689044723.3092408,12
1689044723.3602414,27
1689044723.4092405,56
1689044723.4592412,67
1689044723.5092452,57
1689044723.5592415,45
1689044723.6092448,38
1689044723.6592448,37
1689044723.7092407,38
1689044723.7592406,35
1689044723.809241,27
1689044723.8592408,19
1689044723.9092443,13
1689044723.9592412,9
1689044723.9982429,8
1689044724.0422442,7
1689044724.0922441,5
1689044724.1422415,19
1689044724.1922524,53
1689044724.242257,75
1689044724.292252,69
1689044724.342256,56
1689044724.3922524,44
1689044724.442256,39
1689044724.492256,40
1689044724.5422556,40
1689044724.592252,34
1689044724.6422555,25
1689044724.6922565,18
1689044724.7422557,14
1689044724.7922554,13
1689044724.8422523,12
1689044724.8922553,15
1689044724.942251,44
1689044724.9922512,77
1689044725.0252528,83
1689044725.075251,80
1689044725.125251,67
1689044725.1752498,56
1689044725.2252557,48
1689044725.2752502,49
1689044725.325255,47
1689044725.3752546,40
1689044725.4252498,32
1689044725.4752502,26
1689044725.5252502,22
1689044725.5752501,20
1689044725.62525,19
1689044725.6752555,26
1689044725.7252498,53
1689044725.775255,78
1689044725.82525,76
1689044725.8752496,67
1689044725.9262495,59
1689044725.9762502,55
1689044726.0092502,55
1689044726.0592532,55
1689044726.1092484,50
1689044726.159249,43
1689044726.2102547,38
1689044726.259249,33
1689044726.3092532,31
1689044726.3598106,30
1689044726.4098098,29
1689044726.459814,36
1689044726.5098104,57
1689044726.5598097,73
1689044726.60981,68
1689044726.6598096,59
1689044726.7098136,52
1689044726.7598126,49
1689044726.8098102,48
1689044726.8598094,46
1689044726.9096115,41
1689044726.959611,36
1689044726.9986157,31
1689044727.045615,29
1689044727.0956151,26
1689044727.1456149,24
1689044727.1956108,22
1689044727.2456105,24
1689044727.2956104,43
1689044727.34561,67
1689044727.3956106,68
1689044727.4456103,58
1689044727.495616,50
1689044727.5456102,45
1689044727.5956151,45
1689044727.6456094,44
1689044727.6956139,40
1689044727.7456098,32
