timestamp,spo2
1689042769.8588772,98
1689042770.8678713,99
1689042771.856874,99
1689042772.8458722,99
1689042773.8458664,98
1689042774.8788693,98
1689042775.8598623,98
1689042776.8458655,98
1689042777.8768604,98
1689042778.8598633,98
1689042779.8456316,98
