timestamp,spo2
1689041659.786033,98
1689041660.7693188,98
1689041661.7583215,98
1689041662.785985,98
1689041663.7708216,98
1689041664.7594793,98
1689041665.7864778,98
1689041666.7700653,98
1689041667.759128,98
1689041668.7871244,98
1689041669.7701235,98
1689041670.7591174,98
1689041671.7591195,98
1689041672.7595315,98
1689041673.7953808,98
1689041674.7873793,98
1689041675.7718234,98
1689041676.7590222,98
1689041677.7870197,98
